"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME","ENTREZID","threshold"
"3701384",0.882788825744733,8.54908050022631,6.38597854572173,4.75727120872391e-08,7.98112016579435e-07,8.16404370549273,"CMC2","C-X9-C motif containing 2","56942","Not Sig"
"3701433",0.102119908617307,6.17556698432921,1.388677412824,0.170866691900194,0.288148438479212,-6.04480894609099,"C16orf46","chromosome 16 open reading frame 46","123775","Not Sig"
"3701481",-0.477333927699048,6.48086140477065,-3.95826487453839,0.000230793314360837,0.00119108831005777,-0.0892649260632572,"PKD1L2","polycystin 1 like 2 (gene/pseudogene)","114780","Not Sig"
"3701779",-0.0289068603523299,6.09617246686261,-0.195924878550726,0.845434687854037,0.902335398067944,-6.98240492114801,"SDR42E1","short chain dehydrogenase/reductase family 42E, member 1","93517","Not Sig"
"3701837",-0.0719281428549525,6.48277178846791,-0.36540015119408,0.716298921330775,0.81098994688605,-6.9343962566923,"MPHOSPH6","M-phase phosphoprotein 6","10200","Not Sig"
"3702293",-0.0652023680233569,9.32553633895858,-0.651488176730954,0.517608261582022,0.64843912610597,-6.78812841267575,"MBTPS1","membrane bound transcription factor peptidase, site 1","8720","Not Sig"
"3702352",0.0900484117071123,7.33315080587057,1.09064209124681,0.280472148431437,0.418413875620858,-6.4073537711531,"HSDL1","hydroxysteroid dehydrogenase like 1","83693","Not Sig"
"3702382",0.0144657239873318,8.10175115730022,0.21703935720746,0.829029305286095,0.890786626246142,-6.97800083426225,"TAF1C","TATA-box binding protein associated factor, RNA polymerase I subunit C","9013","Not Sig"
"3702429",-0.0457227025671898,6.33728393338623,-0.638883031132904,0.525710907637404,0.656050730695482,-6.79628456958547,"KCNG4","potassium voltage-gated channel modifier subfamily G member 4","93107","Not Sig"
"3702499",0.069477040829816,7.41461556217195,0.937311166366953,0.352943427093763,0.494628662534115,-6.561441512944,"MEAK7","MTOR associated protein MEAK7","57707","Not Sig"
"3702547",0.358050929955413,8.4307000438704,3.26749749428577,0.00192821647940056,0.00723524939108177,-2.09817915535184,"COTL1","coactosin like F-actin binding protein 1","23406","Not Sig"
"3702689",0.0026419090862575,8.30096901273996,0.0266764115315646,0.978820219942074,0.987207288358916,-7.00144247924227,"ZDHHC7","zDHHC palmitoyltransferase 7","55625","Not Sig"
"3702739",-0.0802832413169821,7.20819570953606,-1.36180988859183,0.179144777884567,0.298317121048358,-6.08083977290034,"CIBAR2","CBY1 interacting BAR domain containing 2","339145","Not Sig"
"3703112",1.45376973195848,7.36738466565442,8.1989758285405,6.30192262512392e-11,2.95055354774759e-09,14.6918357728722,"GINS2","GINS complex subunit 2","51659","Up"
"3703129",0.135092755303347,7.85299999159279,1.66176966586907,0.102593190781222,0.19411834628088,-5.64205587764258,"C16orf74","chromosome 16 open reading frame 74","404550","Not Sig"
"3703164",0.23509632323585,7.25092441699324,3.18420785138597,0.00245576064835135,0.0088979620655681,-2.32404534863092,"EMC8","ER membrane protein complex subunit 8","10328","Not Sig"
"3703408",-0.0185142567708505,6.39562404028665,-0.249083634008525,0.804279995288792,0.873943759330415,-6.97045835181118,"MTHFSD","methenyltetrahydrofolate synthetase domain containing","64779","Not Sig"
"3703520",-0.00818520743006523,5.21771223410961,-0.101360602856329,0.919655102457365,0.950872948227515,-6.99660920244053,"C16orf95","chromosome 16 open reading frame 95","100506581","Not Sig"
"3703598",-0.401417582898782,8.00952035760813,-6.00144234064367,1.9323824506527e-07,2.73177072070113e-06,6.78849164564817,"FBXO31","F-box protein 31","79791","Not Sig"
"3703665",-0.15512476911487,7.52705114284808,-1.4429295459672,0.155053752549449,0.267824542679582,-5.97006758176336,"ZCCHC14","zinc finger CCHC-type containing 14","23174","Not Sig"
"3703799",-0.0290530346339759,7.47435316156373,-0.51454883956058,0.609054415631064,0.726263643327468,-6.86830820874618,"KLHDC4","kelch domain containing 4","54758","Not Sig"
"3703885",1.2181617705253,7.80579605334015,5.54210686046222,1.01444437142177e-06,1.11868412121065e-05,5.16546127678755,"SLC7A5","solute carrier family 7 member 5","8140","Up"
"3703944",-0.0174612138272741,3.84547137837964,-0.256840208492151,0.798318419583644,0.870019643187384,-6.96847710357429,"CA5A","carbonic anhydrase 5A","763","Not Sig"
"3704250",0.013689651937705,6.03848596804027,0.200114783226046,0.842173508296407,0.900076770629387,-6.98156674427017,"ZC3H18-DT","ZC3H18 divergent transcript","400555","Not Sig"
"3704270",0.141895943251086,7.36670159664642,1.55358836509663,0.126364840833929,0.228640896966347,-5.80946703499287,"CYBA","cytochrome b-245 alpha chain","1535","Not Sig"
"3704299",0.0695184961025035,7.27952859284814,0.968301301957515,0.337388381552236,0.478384306894187,-6.53210684540772,"MVD","mevalonate diphosphate decarboxylase","4597","Not Sig"
"3704352",0.0328955121204277,7.5837619316202,0.528635854092505,0.599313397747188,0.719391786977878,-6.86091874981269,"RNF166","ring finger protein 166","115992","Not Sig"
"3704376",0.0754661146710323,8.70001878243845,0.74444736592741,0.459966166259764,0.596389920213458,-6.72314989369718,"PIEZO1","piezo type mechanosensitive ion channel component 1 (Er blood group)","9780","Not Sig"
"3704495",0.2145254018356,8.30075814708171,2.22025758186324,0.0307964607504359,0.0736165179819554,-4.62223593436728,"APRT","adenine phosphoribosyltransferase","353","Not Sig"
"3704513",0.151983323062225,8.39685958733794,1.79887952760312,0.077858227571147,0.155681090758404,-5.41541667236761,"GALNS","galactosamine (N-acetyl)-6-sulfatase","2588","Not Sig"
"3704567",-0.066832325110056,7.71301040890251,-0.891036105527728,0.377025332422731,0.518571804783899,-6.60352631948755,"PABPN1L","PABPN1 like, cytoplasmic","390748","Not Sig"
"3704717",-0.163005001659753,8.30990908563644,-2.33029979350774,0.0237163836060209,0.0594421907939109,-4.39227671380723,"ANKRD11","ankyrin repeat domain containing 11","29123","Not Sig"
"3704896",0.196792868097257,8.05117548171105,2.62031728208751,0.0114970673959023,0.0327545884611966,-3.74401004410939,"CHMP1A","charged multivesicular body protein 1A","5119","Not Sig"
"3704928",0.006460881985074,6.9694741401249,0.0997983932223805,0.920889192790791,0.95145005738444,-6.99676802682588,"SPATA2L","spermatogenesis associated 2 like","124044","Not Sig"
"3704939",0.161670933977698,7.32814815606933,2.33788586411707,0.0232865851952511,0.0585784030551624,-4.37609090216695,"VPS9D1","VPS9 domain containing 1","9605","Not Sig"
"3704980",0.705664559495546,6.92181909551197,6.92580602440616,6.58327828698932e-09,1.48577287365846e-07,10.1090091606409,"FANCA","FA complementation group A","2175","Not Sig"
"3705135",0.0281075938365101,5.80993251833002,0.405642370910903,0.686674205677955,0.788192842155687,-6.91875658397962,"CENPBD1P","CENPB DNA-binding domain containing 1, pseudogene","92806","Not Sig"
"3705151",0.450092890575082,8.11081319219884,4.61261622787114,2.63844619414586e-05,0.00018314361141389,1.99625616532983,"DBNDD1","dysbindin domain containing 1","79007","Not Sig"
"3705170",-0.174911812951877,4.99702105349681,-2.00332330900587,0.0503811938391333,0.110166943929382,-5.04834348689092,"GAS8-AS1","GAS8 antisense RNA 1","750","Not Sig"
"3705195",-0.0231958102752534,5.75674350010615,-0.311402432336566,0.756743144661957,0.839741711244933,-6.95282897397435,"PRDM7","PR/SET domain 7","11105","Not Sig"
"3705412",0.318254317743875,6.86927464512491,2.90105663353027,0.005445422916239,0.0174925866621916,-3.06185106231919,"LIAT1","ligand of ATE1","400566","Not Sig"
"3705491",0.359534031002127,7.57569649533144,3.49031757666836,0.00099378971168162,0.00414286086057276,-1.47555273090753,"TLCD3A","TLC domain containing 3A","79850","Not Sig"
"3705516",-0.00983328904692282,5.63440399664965,-0.150958327526995,0.880594275730378,0.926341072600905,-6.99028514417788,"DBIL5P","diazepam binding inhibitor-like 5, pseudogene","100131454","Not Sig"
"3705539",-0.0909810695465891,7.01248366767225,-1.63513654121522,0.108076776846369,0.202354366720435,-5.68421440963412,"MRM3","mitochondrial rRNA methyltransferase 3","55178","Not Sig"
"3705641",0.135326742521832,9.14168281827341,1.93599803136449,0.0583274880059803,0.123791952415354,-5.17300132403549,"TIMM22","translocase of inner mitochondrial membrane 22","29928","Not Sig"
"3705748",-1.57107754562832,7.13873796811662,-6.67234345571734,1.6674771316936e-08,3.25668492863423e-07,9.19453534275438,"TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1 (gene/pseudogene)","286753","Down"
"3705911",-0.118933395234862,7.49683706440635,-2.14316010046767,0.0368124833427385,0.0854004606721139,-4.77787538143292,"WDR81","WD repeat domain 81","124997","Not Sig"
"3705947",-0.142099896875896,6.76759574026058,-2.01968113956332,0.0485977699930493,0.10715070773485,-5.01750475324767,"SERPINF2","serpin family F member 2","5345","Not Sig"
"3705967",-0.855723560760856,9.62154659611935,-4.04562305993743,0.000174132654593771,0.000934837526893538,0.180104441831904,"SERPINF1","serpin family F member 1","5176","Not Sig"
"3706000",-0.0830062645853307,8.46372125476399,-0.905049727714769,0.369624713925563,0.511621782053552,-6.59099940603547,"RPA1","replication protein A1","6117","Not Sig"
"3706071",-0.0847284006229234,8.1586923850746,-1.67906549581269,0.0991556269756444,0.18884784159911,-5.61435016455098,"DPH1","diphthamide biosynthesis 1","1801","Not Sig"
"3706113",-0.317858426533779,7.30427201785187,-4.37797352720496,5.82747511068431e-05,0.000363024053099041,1.23139469062763,"HIC1","HIC ZBTB transcriptional repressor 1","3090","Not Sig"
"3706219",-0.0919878595306312,7.38528997197635,-0.895070434706598,0.374885216040687,0.516661354346726,-6.59993941382189,"SRR","serine racemase","63826","Not Sig"
"3706255",-0.147276110336879,8.10701669174509,-1.79822927209634,0.0779625556251052,0.155847226579256,-5.41652907664245,"SGSM2","small G protein signaling modulator 2","9905","Not Sig"
"3706439",-0.0554307419540567,7.51877353786421,-0.527192097857751,0.600308393243669,0.720219496889829,-6.86168516515286,"RAP1GAP2","RAP1 GTPase activating protein 2","23108","Not Sig"
"3706589",0.0227365193556439,4.673144892531,0.248747758081794,0.804538411602158,0.87406114483295,-6.9705427750843,"OR1A2","olfactory receptor family 1 subfamily A member 2","26189","Not Sig"
"3706593",-0.0659329061633169,4.74258405259594,-0.592946467947938,0.555794100373001,0.682537485816598,-6.82467927614154,"OR1A1","olfactory receptor family 1 subfamily A member 1","8383","Not Sig"
"3706617",-0.161171584398404,5.9092540943182,-1.70170642377743,0.0947992625013846,0.182190392641053,-5.57769416890369,"OR3A4P","olfactory receptor family 3 subfamily A member 4 pseudogene","390756","Not Sig"
"3706651",0.00755838614517579,6.53529445792459,0.0884833530252342,0.929833338977071,0.956947947359168,-6.99784477228429,"OR3A3","olfactory receptor family 3 subfamily A member 3","8392","Not Sig"
"3706659",-1.72206964440336,5.08887003282721,-7.61278096675611,5.31686060448986e-10,1.78126969201562e-08,12.5882213373494,"ASPA","aspartoacylase","443","Down"
"3706700",0.128785559219335,7.19295847564443,1.71652627392154,0.0920341362442742,0.177901411510733,-5.5534631612053,"CTNS","cystinosin, lysosomal cystine transporter","1497","Not Sig"
"3706736",0.310001126757598,6.60592376545524,2.77789912307004,0.00759894249098695,0.0231694588127322,-3.36742923743363,"EMC6","ER membrane protein complex subunit 6","83460","Not Sig"
"3706753",0.373221915626282,5.62503409461624,4.33866383814898,6.64478274212956e-05,0.000406838144470136,1.10499678514785,"HASPIN","histone H3 associated protein kinase","83903","Not Sig"
"3706842",-0.209657644587813,7.79259135276591,-2.27415947411838,0.0271232987826602,0.0664378955603309,-4.51073046897639,"CYB5D2","cytochrome b5 domain containing 2","124936","Not Sig"
"3706950",-0.044897040909559,6.99364270012045,-0.69367943127594,0.49097887483265,0.62460617350257,-6.75968928809706,"SPNS3","SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative)","201305","Not Sig"
"3707041",-0.0664769092880375,7.05893485144525,-1.12171046106587,0.267152746911806,0.403340360263102,-6.37341601586967,"SMTNL2","smoothelin like 2","342527","Not Sig"
"3707095",0.122610296593479,8.82987183236035,0.938356192084899,0.352411398351644,0.49409187585524,-6.56046732482914,"ARRB2","arrestin beta 2","409","Not Sig"
"3707127",0.207532418188833,6.68060595887131,2.2409948232285,0.0293342436842544,0.0708366470361078,-4.57959734544499,"MED11","mediator complex subunit 11","400569","Not Sig"
"3707141",-0.053695116216379,6.71246219381123,-0.806870254297116,0.423426429047028,0.563655224055285,-6.67476498488847,"ZMYND15","zinc finger MYND-type containing 15","84225","Not Sig"
"3707175",-0.00365008900681918,6.39189310450905,-0.0514333829223175,0.959177791813099,0.974388640324502,-7.00046498849433,"TM4SF5","transmembrane 4 L six family member 5","9032","Not Sig"
"3707199",0.0236079975614345,9.13525124390165,0.195487238351484,0.845775479991296,0.902611592246711,-6.98249144822798,"PSMB6","proteasome 20S subunit beta 6","5694","Not Sig"
"3707214",0.0190162228571289,7.75889038281165,0.247259824670585,0.805683462219877,0.87474848493912,-6.97091540409019,"PLD2","phospholipase D2","5338","Not Sig"
"3707258",0.0294609010180622,8.49351547818697,0.511816181763895,0.610952385667929,0.727845473096817,-6.86971877359651,"MINK1","misshapen like kinase 1","50488","Not Sig"
"3707335",0.0786843046813583,6.08339699504895,1.02219899117554,0.311431727092174,0.451903470566672,-6.4789001894469,"GP1BA","glycoprotein Ib platelet subunit alpha","2811","Not Sig"
"3707352",0.219215186259405,8.2264049864366,3.04346899908942,0.00366697426419125,0.0125195859359568,-2.69672636991646,"RNF167","ring finger protein 167","26001","Not Sig"
"3707383",0.27621470271523,5.76689867192657,4.03669017121952,0.000179243446268644,0.0009587673136863,0.15241942392182,"ENO3","enolase 3","2027","Not Sig"
"3707431",-0.258441859783336,7.71852570611893,-2.57881163149084,0.0127916238504126,0.0357994823370371,-3.84041548603877,"KIF1C","kinesin family member 1C","10749","Not Sig"
"3707481",-0.0836827838437122,6.39497843895757,-0.759854159623431,0.450782431252189,0.588119974766874,-6.71156158920097,"ZFP3","ZFP3 zinc finger protein","124961","Not Sig"
"3707498",-0.127073282223735,5.34528857104612,-2.12925392300368,0.0380010552468723,0.0876221691848843,-4.80545998255527,"USP6","ubiquitin specific peptidase 6","9098","Not Sig"
"3707596",-0.19452661700966,6.54231971276114,-1.57176358449117,0.122087389360143,0.222492592085288,-5.78205431077549,"ZNF594-DT","ZNF594 divergent transcript","100130950","Not Sig"
"3707642",0.0884729136409756,8.96437365598811,0.596432501265897,0.553481144046668,0.680482235469542,-6.82259766380252,"RABEP1","rabaptin, RAB GTPase binding effector protein 1","9135","Not Sig"
"3707715",-0.0594860570512061,8.44638008438694,-0.643024154141416,0.523041629835796,0.6532010958477,-6.79362235143271,"RPAIN","RPA interacting protein","84268","Not Sig"
"3707759",0.0483742271917604,7.52310484139251,0.415356078595409,0.679594852038309,0.782801940876823,-6.91473839266167,"MIS12","MIS12 kinetochore complex component","79003","Not Sig"
"3707812",-0.16393412866941,6.07627810345531,-2.30219584577441,0.0253710076065171,0.0628733673077064,-4.45186838961199,"WSCD1","WSC domain containing 1","23302","Not Sig"
"3707950",0.015252982719236,8.94843152220414,0.141213424510918,0.888248475625322,0.931233017241675,-6.99172380767473,"PIMREG","PICALM interacting mitotic regulator","54478","Not Sig"
"3707990",0.592675953597699,6.14360505347049,7.80018170692166,2.68338812770802e-10,1.01074840176455e-08,13.2625584896334,"TXNDC17","thioredoxin domain containing 17","84817","Not Sig"
"3708074",0.00271620849828658,8.7388659414146,0.0258257925445631,0.9794954147149,0.987571507181973,-7.00146505439023,"XAF1","XIAP associated factor 1","54739","Not Sig"
"3708099",-0.0880618236894364,6.2606306430351,-1.47913462595873,0.145153547409784,0.254572062324327,-5.91872035816642,"FBXO39","F-box protein 39","162517","Not Sig"
"3708160",-0.0946784366510576,6.95307090908558,-0.931542964780756,0.355889454076957,0.497666306351285,-6.56679983430944,"ALOX12","arachidonate 12-lipoxygenase, 12S type","239","Not Sig"
"3708186",0.22479730432255,11.2629343809931,2.22075676013291,0.0307605198439501,0.0735385904513073,-4.62121339273034,"RNASEK","ribonuclease K","440400","Not Sig"
"3708201",0.561355585877482,9.91669387021724,5.14497101904685,4.16272889695795e-06,3.79245967512175e-05,3.7883460934681,"BACC1","BPTF associated chromatin complex component 1","124944","Not Sig"
