"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006506","GO:0006506","GPI anchor biosynthetic process",31,0.593167606703186,1.72713749756654,0.00427331462733704,0.0270336793084962,0.019088203172245,3494,"tags=58%, list=20%, signal=46%","128869/54965/284098/9091/8818/27315/8813/51604/93183/94005/23556/93210/51227/8733/9488/84720/5283/65258"
"GO:0180046","GO:0180046","GPI anchored protein biosynthesis",31,0.593167606703186,1.72713749756654,0.00427331462733704,0.0270336793084962,0.019088203172245,3494,"tags=58%, list=20%, signal=46%","128869/54965/284098/9091/8818/27315/8813/51604/93183/94005/23556/93210/51227/8733/9488/84720/5283/65258"
"GO:0032341","GO:0032341","aldosterone metabolic process",13,-0.759853603292602,-1.72576587048863,0.00427634042711214,0.0270336793084962,0.019088203172245,1519,"tags=54%, list=9%, signal=49%","6338/650/27122/654/1601/653/1910"
"GO:0007567","GO:0007567","parturition",13,-0.759681281209526,-1.72537449566536,0.00427634042711214,0.0270336793084962,0.019088203172245,1652,"tags=46%, list=10%, signal=42%","23764/4313/5737/3248/1906/5021"
"GO:1905207","GO:1905207","regulation of cardiocyte differentiation",25,-0.646586339535045,-1.73142872049109,0.00429023864566312,0.0270936939522319,0.0191305788954999,2090,"tags=52%, list=12%, signal=46%","4089/6910/2852/55553/1948/28514/64321/93649/650/652/4208/8324/1956"
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration",63,-0.521344645976681,-1.67001859297305,0.00430410399616118,0.0271533781337307,0.0191727212827649,1841,"tags=33%, list=11%, signal=30%","93649/657/4303/3037/652/5159/3690/8829/7099/2195/4208/4035/1902/6869/9510/9353/80031/4921/80310/3479/9370"
"GO:0072110","GO:0072110","glomerular mesangial cell proliferation",11,-0.792740517571597,-1.73493458127773,0.00434128955305529,0.027359909877913,0.0193185512250929,1965,"tags=64%, list=11%, signal=56%","3570/652/5159/3690/8837/1958/80310"
"GO:0071880","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway",20,-0.691139887689639,-1.76175977121154,0.00438176138312562,0.0275585012961203,0.0194587745848416,2176,"tags=50%, list=13%, signal=44%","5142/147/153/493/5350/154/150/9693/148/57561"
"GO:0014032","GO:0014032","neural crest cell development",79,-0.48730940104108,-1.6110555340967,0.00437872255451289,0.0275585012961203,0.0194587745848416,2241,"tags=33%, list=13%, signal=29%","182/157506/1947/657/7291/9723/652/1908/3357/83989/8829/56920/3084/10512/2348/6663/10371/6591/9037/1906/223117/9839/8854/57556/80031/1910"
"GO:0033148","GO:0033148","positive regulation of intracellular estrogen receptor signaling pathway",14,0.728705195665115,1.74395682313279,0.00445667484677137,0.0279759969158614,0.0197535639519196,3899,"tags=79%, list=23%, signal=61%","3169/142/5058/3065/79447/5469/6502/3066/149563/367/23558"
"GO:0016032","GO:0016032","viral process",354,0.32324267088056,1.33750224075832,0.00445723898188005,0.0279759969158614,0.0197535639519196,3977,"tags=35%, list=23%, signal=28%","7153/983/131578/4939/684/941/7852/115362/6772/23601/4940/4938/91543/83666/3921/8673/6732/11320/51114/5819/4599/1104/6993/6482/942/55741/8815/3838/7037/27074/348/2530/3434/2931/64135/103/9217/8638/6404/3383/56649/79677/6780/682/28985/81876/9830/3416/5725/9076/51510/3054/1508/55048/8562/81607/28972/2589/253832/9235/60489/1660/7706/92421/55254/54606/57169/27090/6520/6598/51160/6714/6575/90678/7251/3609/164668/449619/1514/5245/3685/10155/200316/128866/80149/11059/3669/11253/5886/79932/51495/5481/6737/7391/7157/440275/7415/10610/4247/972/23633/79581/6895/5987/93343/5610/6352/6609/8519/1605/6541/63901/920/6733/11282/3678/55223/51773/85363/3665/1642/55207/4179/9074/10488"
"GO:0002003","GO:0002003","angiotensin maturation",13,-0.757037481986611,-1.71936994630538,0.00451172888177765,0.028286255767959,0.0199726345392874,1733,"tags=46%, list=10%, signal=42%","1359/1511/2028/290/1215/4311"
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity",136,0.393089586829134,1.4676452470468,0.0045158678530541,0.028286255767959,0.0199726345392874,3041,"tags=31%, list=18%, signal=26%","7264/2214/51571/2209/3251/10125/10859/5819/3606/3107/6813/1512/3122/2212/203068/2013/2885/7305/3383/4615/84868/914/81607/11151/3822/114836/5052/154064/7040/3002/3071/5027/54210/5777/10666/57823/80329/127544/6891/567/8772/10870"
"GO:0042698","GO:0042698","ovulation cycle",65,-0.511528800831918,-1.64665485490173,0.00452058134235432,0.0282869744016495,0.0199731419591518,1764,"tags=35%, list=10%, signal=32%","4855/2662/4313/3037/4327/4882/2069/8648/7301/6777/6776/3973/2494/4889/5176/5806/9510/8322/9353/1958/5764/6586/3952"
"GO:0030970","GO:0030970","retrograde protein transport, ER to cytosol",26,0.631343558411452,1.75144219891008,0.00453570754912003,0.028295270927624,0.0199790000508906,3222,"tags=54%, list=19%, signal=44%","7353/81502/55741/79139/55666/10134/7184/9695/27248/79029/7415/55829/91319/550"
"GO:1903513","GO:1903513","endoplasmic reticulum to cytosol transport",26,0.631343558411452,1.75144219891008,0.00453570754912003,0.028295270927624,0.0199790000508906,3222,"tags=54%, list=19%, signal=44%","7353/81502/55741/79139/55666/10134/7184/9695/27248/79029/7415/55829/91319/550"
"GO:0002063","GO:0002063","chondrocyte development",33,0.568610396338158,1.68451959530544,0.00452976242321906,0.028295270927624,0.0199790000508906,1097,"tags=27%, list=6%, signal=26%","1301/23213/658/1311/55959/871/1893/50515/860"
"GO:0035860","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway",17,0.693243021043986,1.74601081523615,0.00455764176752013,0.0284032973779294,0.0200552764174138,682,"tags=35%, list=4%, signal=34%","23213/2625/5979/9518/55959/4323"
"GO:0006182","GO:0006182","cGMP biosynthetic process",13,-0.755953655863164,-1.71690837985984,0.0045901917713133,0.0285771959365871,0.0201780644027687,1333,"tags=31%, list=8%, signal=28%","4882/2982/4883/4881"
"GO:0060445","GO:0060445","branching involved in salivary gland morphogenesis",21,-0.687667166936703,-1.76877513674456,0.00461987531807277,0.028591138438095,0.0201879090598157,1060,"tags=48%, list=6%, signal=45%","2263/284217/8829/59277/10512/2260/6591/3082/2252/2255"
"GO:0090670","GO:0090670","RNA localization to Cajal body",18,0.678882341917941,1.73168331451196,0.00462032053446049,0.028591138438095,0.0201879090598157,1950,"tags=50%, list=11%, signal=44%","22948/7203/8607/55505/10576/10856/5073/908/1736"
"GO:0090671","GO:0090671","telomerase RNA localization to Cajal body",18,0.678882341917941,1.73168331451196,0.00462032053446049,0.028591138438095,0.0201879090598157,1950,"tags=50%, list=11%, signal=44%","22948/7203/8607/55505/10576/10856/5073/908/1736"
"GO:0090672","GO:0090672","telomerase RNA localization",18,0.678882341917941,1.73168331451196,0.00462032053446049,0.028591138438095,0.0201879090598157,1950,"tags=50%, list=11%, signal=44%","22948/7203/8607/55505/10576/10856/5073/908/1736"
"GO:0090685","GO:0090685","RNA localization to nucleus",18,0.678882341917941,1.73168331451196,0.00462032053446049,0.028591138438095,0.0201879090598157,1950,"tags=50%, list=11%, signal=44%","22948/7203/8607/55505/10576/10856/5073/908/1736"
"GO:0002250","GO:0002250","adaptive immune response",458,0.299569207297929,1.25943523285467,0.00461969416857241,0.028591138438095,0.0201879090598157,3084,"tags=25%, list=18%, signal=21%","2625/7264/9156/2214/721/941/6890/51571/2209/51176/11006/91543/3251/64581/3118/3117/7292/6398/79915/10859/10673/51114/5819/2207/57089/54209/3606/163486/10563/29108/942/3107/55611/7037/27074/7374/11221/255231/8767/1512/10312/602/3113/3122/2212/2013/29126/64092/4683/6976/8078/3383/3120/3560/54795/4277/4615/84868/64127/1880/89790/81622/3263/23476/55824/10459/3115/3822/6693/114836/917/93978/84542/5909/22976/7468/8832/50852/717/3659/154064/916/5580/7784/7040/214/3071/1445/3109/5027/4436/54210/5777/1514/64421/5245/10666/57823/80329/127544/915/695/714/8631/1493/80149/6891/567/4791/8772/713/7186/969/3108"
"GO:0005996","GO:0005996","monosaccharide metabolic process",252,-0.375076719958501,-1.43624946870464,0.00464418953222627,0.0287099596107777,0.0202718074688872,1616,"tags=16%, list=9%, signal=15%","4041/7021/3487/5236/9563/5091/5465/2308/54206/114897/5562/8660/3667/10413/2822/468/8864/5209/8850/10891/230/477/5071/2908/6934/5105/4886/84649/5207/3953/3481/10580/32/3479/3952/347/5950/5166/2819/9370"
"GO:0045137","GO:0045137","development of primary sexual characteristics",227,-0.368540925127541,-1.4024380885276,0.00465907475508597,0.028773061062785,0.0203163627557437,2900,"tags=26%, list=17%, signal=22%","63951/2296/22862/83943/3206/3417/5926/64478/2627/10184/2620/49855/2796/23411/157506/666/152006/4089/7482/4036/7812/57728/3625/4855/7098/4313/4327/4882/203102/2069/8648/3205/283/3791/92/6777/2241/6776/25976/23414/3973/3021/2494/22836/117/5243/5806/130497/8531/54997/9510/8322/9353/8644/6586/3815/3952/5950/6422"
"GO:0003009","GO:0003009","skeletal muscle contraction",54,-0.536161480900396,-1.6732622263123,0.00468065699477016,0.0288500258921065,0.0203707068308673,2519,"tags=26%, list=15%, signal=22%","57190/6769/1938/761/3759/6329/7140/5587/2946/7273/283383/342667/23336/1756"
"GO:0048608","GO:0048608","reproductive structure development",293,-0.359519808533382,-1.39692970825366,0.0046809178735689,0.0288500258921065,0.0203707068308673,1954,"tags=22%, list=11%, signal=19%","666/152006/4089/1028/7482/4036/2263/7812/93649/57728/3625/4855/51665/7098/4313/4327/54206/652/4882/203102/55366/2069/9420/654/8648/7301/3205/718/283/3791/92/6777/2241/6776/247/25976/23414/3973/653/3021/2494/22836/5268/5176/5243/5806/3400/130497/8531/54997/9510/8322/118429/9353/8644/8626/6586/2255/3479/3815/3952/5950/6422"
"GO:0002686","GO:0002686","negative regulation of leukocyte migration",48,-0.558892251391362,-1.69380652649714,0.00470907625910833,0.0289945225923677,0.0204727344661303,1781,"tags=35%, list=10%, signal=32%","6347/9750/4856/23143/84830/5734/4345/653/1843/23236/1803/3204/9353/6387/6366/56477/347"
"GO:0043353","GO:0043353","enucleate erythrocyte differentiation",12,0.754919890871936,1.71499896556743,0.00472715332728149,0.0290767201161084,0.0205307732930141,2808,"tags=50%, list=16%, signal=42%","81624/4151/1777/5469/5880/3398"
"GO:0061318","GO:0061318","renal filtration cell differentiation",24,-0.652062913345956,-1.72220009908227,0.00477996575617965,0.0293136284808186,0.0206980518549585,655,"tags=33%, list=4%, signal=32%","182/4853/3913/28999/1906/8842/1910/9370"
"GO:0072112","GO:0072112","podocyte differentiation",24,-0.652062913345956,-1.72220009908227,0.00477996575617965,0.0293136284808186,0.0206980518549585,655,"tags=33%, list=4%, signal=32%","182/4853/3913/28999/1906/8842/1910/9370"
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization",151,-0.407985184700313,-1.47345780241374,0.00477772896452226,0.0293136284808186,0.0206980518549585,2429,"tags=30%, list=14%, signal=26%","5290/119/7082/6710/11075/51763/4089/79822/11078/2039/84952/23075/93661/10163/25999/5962/51474/2059/6840/4653/4133/29767/25959/395/90102/23189/10391/1003/8850/6622/89795/4131/120/5071/4281/1901/10395/5295/6711/25802/4233/7111/9353/2934/130271"
"GO:0006903","GO:0006903","vesicle targeting",60,0.490225690767733,1.60870252926017,0.00479044568551462,0.0293486368641438,0.0207227709146921,4610,"tags=50%, list=27%, signal=37%","10053/157769/10652/10342/83696/55062/10948/58485/55770/1453/8729/55435/9342/54536/80006/10959/27095/5871/51399/79090/5413/64149/10972/8773/59349/7109/5663/83930/51128/126003"
"GO:0010745","GO:0010745","negative regulation of macrophage derived foam cell differentiation",13,-0.754845927565755,-1.71439252722564,0.00482558062951481,0.0295344740817369,0.0208539886644442,1991,"tags=46%, list=12%, signal=41%","19/5465/3690/23461/5468/9370"
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",140,-0.420681701134062,-1.50411509104857,0.00483203359975176,0.0295445712446054,0.0208611181673912,2267,"tags=24%, list=13%, signal=21%","1128/147/10316/3579/1131/1813/2894/27199/5733/1524/3356/185/3708/3269/56288/5745/3357/150/64805/148/55107/23683/3973/9378/5587/5997/1906/23236/1902/5311/6869/1901/8611/1910"
"GO:0019226","GO:0019226","transmission of nerve impulse",76,-0.491332669206102,-1.63005576531035,0.00484907545226477,0.0296193278121952,0.0209139030115972,3031,"tags=33%, list=18%, signal=27%","27345/348980/79738/9607/10242/5179/3673/58524/2890/2852/552/11280/785/4882/3764/6330/6335/3736/3776/83700/4916/477/6326/1901/4915"
"GO:0072210","GO:0072210","metanephric nephron development",38,-0.592136313269168,-1.73218992788606,0.00488258102016004,0.029794400649806,0.0210375201432543,1428,"tags=32%, list=8%, signal=29%","7021/3913/652/5159/79192/55366/130497/5311/947/1958/358/9370"
"GO:0050911","GO:0050911","detection of chemical stimulus involved in sensory perception of smell",285,-0.365142871026472,-1.41273166762902,0.00490862886174037,0.0299236631601239,0.021128791073539,6315,"tags=51%, list=37%, signal=33%","219982/390059/341152/119679/219473/219959/442184/391189/341799/123041/81309/125963/26737/283159/196335/124538/256892/219437/219875/128368/119764/127385/138802/341416/219464/283162/8383/390265/120796/81050/79345/391107/219952/81470/219858/125958/122742/390157/284532/8590/26211/390167/125962/120775/390168/390883/391196/128372/390054/122740/81439/441639/338675/26686/1258/79544/26538/120776/26539/391194/390321/390199/219479/390148/219429/127623/219453/219958/135924/126541/284383/56656/347168/135946/390038/121275/126370/119772/282763/343171/26493/256144/390445/26531/391112/219874/390201/4995/143502/390197/390264/340980/4991/26689/135948/119695/143503/283297/390083/219482/390326/390063/81318/81797/219981/390437/8388/120793/390077/128371/4993/26333/7932/81392/127064/26188/387748/285659/390648/8387/441932/138881/79339/81442/442186/343169/26532/135941/219870/390181/26659/127062/390429/127059/284521/390072/26664/391192/390067/26245/391191/391190/26246/120065/120066"
"GO:0090130","GO:0090130","tissue migration",101,-0.454931129148254,-1.54566197809646,0.00491351854075214,0.0299238144001648,0.0211288978625777,2145,"tags=32%, list=12%, signal=28%","5336/4089/6863/153090/152007/394/4163/54566/9448/3037/5581/5728/51057/8660/25959/5629/23189/3725/59/5793/6591/23500/2196/6869/2252/23328/9839/7048/2255/72/5168/3815"
"GO:0051047","GO:0051047","positive regulation of secretion",321,-0.353920422647628,-1.38848068461898,0.0049360739854179,0.0300314451872458,0.0212048948553639,2090,"tags=20%, list=12%, signal=18%","4089/84750/8600/222546/6863/2852/1131/552/4628/6279/1813/3625/65018/51762/650/9846/3708/8447/5581/6558/114897/1908/2182/5578/5019/7447/257194/3745/654/8660/7099/283/2822/28984/338442/1601/51085/6453/2260/5587/6622/8736/1906/4887/7273/22925/5071/23236/6812/6934/5321/6869/79971/22871/286097/4881/6387/358/4826/84417/3479/3952/5468/5950"
"GO:0045161","GO:0045161","neuronal ion channel clustering",11,-0.789038912109216,-1.72683351519043,0.00503280559170154,0.0305644248164605,0.0215812262948628,1155,"tags=36%, list=7%, signal=34%","3745/342035/4653/30819"
"GO:0032355","GO:0032355","response to estradiol",111,-0.447744402937483,-1.55148311890156,0.00503858344397513,0.0305644248164605,0.0215812262948628,1977,"tags=27%, list=11%, signal=24%","2852/10268/1813/374/4313/54206/5578/8648/6777/8835/1393/5737/8837/1843/117/3248/5243/4131/6812/847/6869/1446/10628/8854/2255/1956/2690/3952/6422/1410"
"GO:0002821","GO:0002821","positive regulation of adaptive immune response",129,0.394949066827984,1.47387077111094,0.00503853608386018,0.0305644248164605,0.0215812262948628,3280,"tags=32%, list=19%, signal=26%","2625/51571/2209/91543/64581/7292/6398/79915/10673/5819/2207/54209/3606/163486/29108/3107/7037/8767/3122/3263/23476/10459/93978/22976/7468/154064/7784/7040/5027/4436/10666/80329/695/8631/6891/567/8772/7186/440275/6556/5395"
"GO:0002002","GO:0002002","regulation of angiotensin levels in blood",14,-0.755789929197127,-1.75278780301141,0.00504665912455019,0.0305832515025697,0.0215945196244688,1733,"tags=43%, list=10%, signal=39%","1359/1511/2028/290/1215/4311"
"GO:0002385","GO:0002385","mucosal immune response",31,0.588194900949105,1.71265837484442,0.00507682585722092,0.0307357833147302,0.0217022207696783,1226,"tags=32%, list=7%, signal=30%","8343/85236/8339/8349/92747/282616/8970/6036/8347/2813"
"GO:1905168","GO:1905168","positive regulation of double-strand break repair via homologous recombination",41,0.542995366958011,1.65982165484206,0.00508400018269625,0.0307489529240557,0.0217115196954973,2701,"tags=41%, list=16%, signal=35%","10635/9643/142/2187/8914/55257/8089/8607/3014/86/4683/6944/10856/51588/64769/10097/6502"
"GO:0035443","GO:0035443","tripeptide transmembrane transport",11,0.758830613224764,1.69540069861274,0.00509234610326361,0.030769175718246,0.0217257988026736,3510,"tags=55%, list=20%, signal=43%","23657/51629/10057/55972/4363/10257"
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway",19,0.67605674703954,1.75480440959472,0.00514987246005941,0.0310862271853046,0.0219496655856672,2817,"tags=42%, list=16%, signal=35%","4321/4940/4938/11274/23170/103/84166/6773"
